央视卫视,#genre#
高分经典动作片,http://156.238.248.80:8880/play/1172.387350.m3u8
本山快乐营2,http://156.238.248.80:8880/play/1173.598717.m3u8
每天都要快乐哦！,http://156.238.248.80:8880/play/1174.378043.m3u8
影视小艺,http://156.238.248.80:8880/play/1175.345910.m3u8
舌尖上的中国第一季,http://156.238.248.80:8880/play/1176.969351.m3u8
电影,http://156.238.248.80:8880/play/1177.619652.m3u8
【新三国】,http://156.238.248.80:8880/play/1178.387756.m3u8
悬疑反转，直击真相,http://156.238.248.80:8880/play/1179.428496.m3u8
Simon Amstell：躺平哲学,http://156.238.248.80:8880/play/1180.121240.m3u8
热血战争巨作,http://156.238.248.80:8880/play/1181.620755.m3u8
24H地下交通站全,http://156.238.248.80:8880/play/1182.117746.m3u8
封神：祸商,http://156.238.248.80:8880/play/1183.869099.m3u8
笔墨传情，致敬经典——妙墨中国心,http://156.238.248.80:8880/play/1184.462158.m3u8
PK地球神,http://156.238.248.80:8880/play/1185.104908.m3u8
探案！探案！,http://156.238.248.80:8880/play/1186.121581.m3u8
雪中悍刀行,http://156.238.248.80:8880/play/1187.253365.m3u8
乔·科伊热辣开麦,http://156.238.248.80:8880/play/1188.426647.m3u8
最佳下饭小甜剧，暖心暖胃,http://156.238.248.80:8880/play/1189.812524.m3u8
热血抗日电影,http://156.238.248.80:8880/play/1190.852728.m3u8
一剑开天门,http://156.238.248.80:8880/play/1191.888780.m3u8
铁血拍档：并肩破局的燃魂对决,http://156.238.248.80:8880/play/1192.243685.m3u8
渴望,http://156.238.248.80:8880/play/1193.513760.m3u8
返乡青年撞破村中隐秘——村里有情况,http://156.238.248.80:8880/play/1194.147467.m3u8
小甜甜    闯关东,http://156.238.248.80:8880/play/1195.885473.m3u8
搬山道人之落天荒,http://156.238.248.80:8880/play/1196.304045.m3u8
少年包青天美黑之旅,http://156.238.248.80:8880/play/1197.283796.m3u8
来看修牛蹄,http://156.238.248.80:8880/play/1198.933770.m3u8
娘亲舅大,http://156.238.248.80:8880/play/1199.885935.m3u8
漂泊多年归来，故乡与旧爱能否依旧？,http://156.238.248.80:8880/play/1200.839450.m3u8
小人国——介子鬼城,http://156.238.248.80:8880/play/1201.487625.m3u8
深海巨兽惊现，渔民与神秘生物的生存博弈,http://156.238.248.80:8880/play/1202.486408.m3u8
笑傲江湖-电视剧,http://156.238.248.80:8880/play/1203.582304.m3u8
四位闺蜜继续在爱情与事业中寻找平衡,http://156.238.248.80:8880/play/1204.715237.m3u8
牧野诡事之赤丹珠,http://156.238.248.80:8880/play/1205.797596.m3u8
毒力觉醒的异能逆袭狂潮,http://156.238.248.80:8880/play/1206.134943.m3u8
先锋之那时青春-热血年代,http://156.238.248.80:8880/play/1207.655979.m3u8
还原英雄最后的壮烈！,http://156.238.248.80:8880/play/1208.766570.m3u8
老夫少妻搞笑忘年恋,http://156.238.248.80:8880/play/1209.423725.m3u8
感人又搞笑，父爱创造奇迹,http://156.238.248.80:8880/play/1210.516959.m3u8
铁道游击队~经典抗战剧,http://156.238.248.80:8880/play/1211.382970.m3u8
新木乃伊：古埃及公主复活的灾难对决,http://156.238.248.80:8880/play/1212.614160.m3u8
海王-院线大片,http://156.238.248.80:8880/play/1213.400050.m3u8
丹尼尔·斯洛斯烧脑谜题,http://156.238.248.80:8880/play/1214.285910.m3u8
艾迪格里芬：经典就是我,http://156.238.248.80:8880/play/1215.767668.m3u8
巾帼枭雄之义海豪情,http://156.238.248.80:8880/play/1216.644011.m3u8
呆萌飞行员,http://156.238.248.80:8880/play/1217.484451.m3u8
亚洲笑星征服美国,http://156.238.248.80:8880/play/1218.388384.m3u8
狼叔终章，为守护变种人殊死一搏,http://156.238.248.80:8880/play/1219.949990.m3u8
YY用户,http://156.238.248.80:8880/play/1220.721780.m3u8
紫霞仙子被揍了,http://156.238.248.80:8880/play/1221.880261.m3u8
雍正王朝,http://156.238.248.80:8880/play/1222.778735.m3u8
的直播间,http://156.238.248.80:8880/play/1223.779506.m3u8
悬疑武侠电影—九门,http://156.238.248.80:8880/play/1224.369021.m3u8
萌妹特攻队爆笑出击,http://156.238.248.80:8880/play/1225.624670.m3u8
金牌喜剧班,http://156.238.248.80:8880/play/1226.470156.m3u8
小爽东北菇凉，求守护,http://156.238.248.80:8880/play/1227.314788.m3u8
不可能的任务-碟中谍4,http://156.238.248.80:8880/play/1228.857470.m3u8
时间的答卷第二季,http://156.238.248.80:8880/play/1229.899870.m3u8
当旺爸爸-港剧,http://156.238.248.80:8880/play/1230.166269.m3u8
闲暇观看综艺,http://156.238.248.80:8880/play/1231.831381.m3u8
Bill Burr暴躁经典重现,http://156.238.248.80:8880/play/1232.615575.m3u8
异地演出，炸场奇遇,http://156.238.248.80:8880/play/1233.746577.m3u8
笑果伴酒，快乐中秋,http://156.238.248.80:8880/play/1234.328709.m3u8
YY用户,http://156.238.248.80:8880/play/1235.666715.m3u8
心动信号甜蜜发酵,http://156.238.248.80:8880/play/1236.297063.m3u8
新时代农村青年的热血奋斗记,http://156.238.248.80:8880/play/1237.812692.m3u8
Storm憋了一年大招,http://156.238.248.80:8880/play/1238.559982.m3u8
跨越人鬼契约，宿命伙伴并肩作战,http://156.238.248.80:8880/play/1239.722586.m3u8
TVB力作：团圆,http://156.238.248.80:8880/play/1240.828995.m3u8
异类入侵高能反转,http://156.238.248.80:8880/play/1241.960925.m3u8
旺达·塞克丝：怼遍全场,http://156.238.248.80:8880/play/1242.267671.m3u8
警匪智力对决，谁才是最后的赢家？,http://156.238.248.80:8880/play/1243.616973.m3u8
当夫妻搭档为同事，鸡飞狗跳的故事开始了,http://156.238.248.80:8880/play/1244.220273.m3u8
天龙八部,http://156.238.248.80:8880/play/1245.336751.m3u8
开放麦现场惊现认亲,http://156.238.248.80:8880/play/1246.704593.m3u8
武状元落魄，神谕指引丐帮逆袭,http://156.238.248.80:8880/play/1247.624929.m3u8
快递小哥变身英雄,http://156.238.248.80:8880/play/1248.589068.m3u8
揭秘！经典传奇背后的未解之谜,http://156.238.248.80:8880/play/1249.704095.m3u8
英伦特工智斗谍影,http://156.238.248.80:8880/play/1250.521523.m3u8
颠覆秩序的声浪狂潮,http://156.238.248.80:8880/play/1251.674870.m3u8
我的男友超能力失控！甜蜜与危机的恋爱日常,http://156.238.248.80:8880/play/1252.211492.m3u8
重启,http://156.238.248.80:8880/play/1253.334071.m3u8
嗜血巨狼突袭人类,http://156.238.248.80:8880/play/1254.101293.m3u8
杰斯尼克暗黑我思我祷,http://156.238.248.80:8880/play/1255.121500.m3u8
最佳时机：命运转角的最佳抉择与奔赴,http://156.238.248.80:8880/play/1256.180381.m3u8
热烈的玫瑰,http://156.238.248.80:8880/play/1257.599691.m3u8
孤胆英雄以一敌百，热血爆燃格斗盛宴,http://156.238.248.80:8880/play/1258.479211.m3u8
龙师傅来接招,http://156.238.248.80:8880/play/1259.639623.m3u8
忠犬救主，一段感动人心的陪伴之旅,http://156.238.248.80:8880/play/1260.964299.m3u8
天龙八部（国语版）,http://156.238.248.80:8880/play/1261.797862.m3u8
打破第四面墙,http://156.238.248.80:8880/play/1262.714458.m3u8
小姐姐能打十个？神勇女侠颠覆你的认知！,http://156.238.248.80:8880/play/1263.117202.m3u8
手机APP掌控人生,http://156.238.248.80:8880/play/1264.268251.m3u8
梅超风往事,http://156.238.248.80:8880/play/1265.361036.m3u8
民国恋情：乱世中一朵兰花的爱与挣扎,http://156.238.248.80:8880/play/1266.365166.m3u8
追踪神秘狐影,http://156.238.248.80:8880/play/1267.103778.m3u8
战火中的兄弟情义,http://156.238.248.80:8880/play/1268.306290.m3u8
萌娃七宝乌龙不断，笑料百出的家庭大战,http://156.238.248.80:8880/play/1269.598096.m3u8
一段关于救赎与坚守的西部传奇,http://156.238.248.80:8880/play/1270.379758.m3u8
乔·科伊席卷西雅图,http://156.238.248.80:8880/play/1271.710667.m3u8
憨夫憨妇闯情关,http://156.238.248.80:8880/play/1272.763940.m3u8
全村一起搞艺术,http://156.238.248.80:8880/play/1273.963007.m3u8
体验另一种生活！,http://156.238.248.80:8880/play/1274.638084.m3u8
女婿翻身大战岳母，家庭地位争夺爆笑开演,http://156.238.248.80:8880/play/1275.728695.m3u8
跨国生死救援！毒枭围困中的绝地反击,http://156.238.248.80:8880/play/1276.345772.m3u8
大闹三界奇幻冒险,http://156.238.248.80:8880/play/1277.122071.m3u8
音乐才女与霸道总裁的治愈之恋,http://156.238.248.80:8880/play/1278.545781.m3u8
赵牡丹，辛辣开麦,http://156.238.248.80:8880/play/1279.105057.m3u8
戴夫吐槽晕头转向的时代,http://156.238.248.80:8880/play/1280.949972.m3u8
跨越时空的誓言，此生只为你守候,http://156.238.248.80:8880/play/1281.676965.m3u8
感人至深！孝子之举撼动天地,http://156.238.248.80:8880/play/1282.390886.m3u8
未来中国,http://156.238.248.80:8880/play/1283.975610.m3u8
小小心事，笑着流泪,http://156.238.248.80:8880/play/1284.438252.m3u8
当老师患有妥瑞氏症，她如何拯救 “垫底班”？,http://156.238.248.80:8880/play/1285.565983.m3u8
暗恋成真青春纯爱,http://156.238.248.80:8880/play/1286.872655.m3u8
王牌保镖在此,http://156.238.248.80:8880/play/1287.959512.m3u8
许光汉主演喜剧大片,http://156.238.248.80:8880/play/1288.355133.m3u8
经典传奇2018,http://156.238.248.80:8880/play/1289.686426.m3u8
硬汉搭档扫黑，致命武器2,http://156.238.248.80:8880/play/1290.677543.m3u8
为妈妈点赞,http://156.238.248.80:8880/play/1291.343742.m3u8
新弦已张，静候谁的指尖与故事？,http://156.238.248.80:8880/play/1292.750311.m3u8
留学澳大利亚的蓝翔梗王,http://156.238.248.80:8880/play/1293.460372.m3u8
爱情拯救计划,http://156.238.248.80:8880/play/1294.482545.m3u8
守护千年雄关,http://156.238.248.80:8880/play/1295.421935.m3u8
踮脚拥抱爱情,http://156.238.248.80:8880/play/1296.823562.m3u8
女医明妃传,http://156.238.248.80:8880/play/1297.515889.m3u8
破解终极密码,http://156.238.248.80:8880/play/1298.655140.m3u8
狼爸硬核带娃,http://156.238.248.80:8880/play/1299.386551.m3u8
赛道争锋！,http://156.238.248.80:8880/play/1300.668419.m3u8
非典型恋爱,http://156.238.248.80:8880/play/1301.642517.m3u8
带你领略四季的变化,http://156.238.248.80:8880/play/1302.798828.m3u8
爱在璀璨时,http://156.238.248.80:8880/play/1303.226063.m3u8
悬疑剧-河神,http://156.238.248.80:8880/play/1304.579676.m3u8
燃燃影视,http://156.238.248.80:8880/play/1305.641204.m3u8
神秘来客闯入,http://156.238.248.80:8880/play/1306.531072.m3u8
美女保镖出击！,http://156.238.248.80:8880/play/1307.306678.m3u8
坑你没商量,http://156.238.248.80:8880/play/1308.536048.m3u8
契约夫妻上线,http://156.238.248.80:8880/play/1309.540949.m3u8
杀机四伏,http://156.238.248.80:8880/play/1310.176856.m3u8
暗战幽灵毒枭,http://156.238.248.80:8880/play/1311.577812.m3u8
拳战闸北！,http://156.238.248.80:8880/play/1312.443591.m3u8
斗鱼影视,#genre#
古装武侠,http://156.238.248.80:8880/play/1313.920281.m3u8
邵氏影院,http://156.238.248.80:8880/play/1314.819442.m3u8
冰冰影剧,http://156.238.248.80:8880/play/1315.190008.m3u8
刀刀影院,http://156.238.248.80:8880/play/1316.680269.m3u8
华语影视,http://156.238.248.80:8880/play/1317.196260.m3u8
斗鱼港剧,http://156.238.248.80:8880/play/1318.474462.m3u8
橙记港剧,http://156.238.248.80:8880/play/1319.970014.m3u8
经典剧集,http://156.238.248.80:8880/play/1320.264255.m3u8
热门港剧,http://156.238.248.80:8880/play/1321.200578.m3u8
贝爷求生,http://156.238.248.80:8880/play/1322.293911.m3u8
电影轮播,#genre#
短剧陈翔六点半,http://156.238.248.80:8880/play/1323.555043.m3u8
短剧人生回答机本机,http://156.238.248.80:8880/play/1324.728837.m3u8
短剧郑云工作室,http://156.238.248.80:8880/play/1325.615778.m3u8
短剧王Li差点红,http://156.238.248.80:8880/play/1326.942991.m3u8
短剧不思异剧场,http://156.238.248.80:8880/play/1327.460238.m3u8
埋堆堆楚汉骄雄,http://156.238.248.80:8880/play/1328.657105.m3u8
埋堆堆封神榜,http://156.238.248.80:8880/play/1329.861965.m3u8
埋堆堆天地争霸美猴王,http://156.238.248.80:8880/play/1330.987125.m3u8
埋堆堆大唐双龙传,http://156.238.248.80:8880/play/1331.667709.m3u8
埋堆堆陀枪师姐,http://156.238.248.80:8880/play/1332.970288.m3u8
埋堆堆扫黄先锋,http://156.238.248.80:8880/play/1333.791384.m3u8
埋堆堆妙手仁心,http://156.238.248.80:8880/play/1334.530985.m3u8
埋堆堆野蛮亲家,http://156.238.248.80:8880/play/1335.112628.m3u8
埋堆堆笑看风云,http://156.238.248.80:8880/play/1336.236388.m3u8
埋堆堆韦小宝,http://156.238.248.80:8880/play/1337.123827.m3u8
埋堆堆雪山飞狐,http://156.238.248.80:8880/play/1338.672691.m3u8
周星驰专场,http://156.238.248.80:8880/play/1339.357944.m3u8
李连杰专场,http://156.238.248.80:8880/play/1340.183512.m3u8
刘德华专场,http://156.238.248.80:8880/play/1341.222204.m3u8
林正英专场,http://156.238.248.80:8880/play/1342.132209.m3u8
甄子丹专场,http://156.238.248.80:8880/play/1343.863361.m3u8
沈腾专场,http://156.238.248.80:8880/play/1344.182314.m3u8
黄渤专场,http://156.238.248.80:8880/play/1345.369689.m3u8
周润发专场,http://156.238.248.80:8880/play/1346.676853.m3u8
成龙专场,http://156.238.248.80:8880/play/1347.362383.m3u8
古天乐专场,http://156.238.248.80:8880/play/1348.332932.m3u8
王晶专场,http://156.238.248.80:8880/play/1349.536688.m3u8
吴京专场,http://156.238.248.80:8880/play/1350.560965.m3u8
洪金宝专场,http://156.238.248.80:8880/play/1351.572712.m3u8
徐克专场,http://156.238.248.80:8880/play/1352.476961.m3u8
徐峥专场,http://156.238.248.80:8880/play/1353.610538.m3u8
邓超专场,http://156.238.248.80:8880/play/1354.765832.m3u8
梁家辉专场,http://156.238.248.80:8880/play/1355.265682.m3u8
张卫健专场,http://156.238.248.80:8880/play/1356.159084.m3u8
王宝强专场,http://156.238.248.80:8880/play/1357.170213.m3u8
陈小春专场,http://156.238.248.80:8880/play/1358.601547.m3u8
郭富城专场,http://156.238.248.80:8880/play/1359.843196.m3u8
吴镇宇专场,http://156.238.248.80:8880/play/1360.646946.m3u8
陆小凤专场,http://156.238.248.80:8880/play/1361.562028.m3u8
强森专场,http://156.238.248.80:8880/play/1362.624018.m3u8
斯坦森专场,http://156.238.248.80:8880/play/1363.356250.m3u8
马东锡专场,http://156.238.248.80:8880/play/1364.928586.m3u8
灾难片系列,http://156.238.248.80:8880/play/1365.888321.m3u8
贺岁片系列,http://156.238.248.80:8880/play/1366.770540.m3u8
科幻片系列,http://156.238.248.80:8880/play/1367.827993.m3u8
丧尸片系列,http://156.238.248.80:8880/play/1368.473263.m3u8
怪兽片系列,http://156.238.248.80:8880/play/1369.193733.m3u8
战争片系列,http://156.238.248.80:8880/play/1370.101432.m3u8
硬汉片系列,http://156.238.248.80:8880/play/1371.806260.m3u8
竞速片系列,http://156.238.248.80:8880/play/1372.812220.m3u8
动作片系列,http://156.238.248.80:8880/play/1373.583331.m3u8
爱情片系列,http://156.238.248.80:8880/play/1374.100953.m3u8
犯罪片系列,http://156.238.248.80:8880/play/1375.405222.m3u8
奇幻片系列,http://156.238.248.80:8880/play/1376.242101.m3u8
冒险片系列,http://156.238.248.80:8880/play/1377.465961.m3u8
盗墓片系列,http://156.238.248.80:8880/play/1378.629300.m3u8
穿越片系列,http://156.238.248.80:8880/play/1379.385979.m3u8
悬疑片系列,http://156.238.248.80:8880/play/1380.809009.m3u8
喜剧片系列,http://156.238.248.80:8880/play/1381.546840.m3u8
英雄片系列,http://156.238.248.80:8880/play/1382.598458.m3u8
枪战片系列,http://156.238.248.80:8880/play/1383.386876.m3u8
武侠片系列,http://156.238.248.80:8880/play/1384.112103.m3u8
复仇片系列,http://156.238.248.80:8880/play/1385.473410.m3u8
星球片系列,http://156.238.248.80:8880/play/1386.911286.m3u8
校园片系列,http://156.238.248.80:8880/play/1387.374252.m3u8
警匪片系列,http://156.238.248.80:8880/play/1388.882020.m3u8
谍战片系列,http://156.238.248.80:8880/play/1389.531444.m3u8
动画片系列,http://156.238.248.80:8880/play/1390.820250.m3u8
恐怖片系列,http://156.238.248.80:8880/play/1391.566412.m3u8
惊悚片系列,http://156.238.248.80:8880/play/1392.139571.m3u8
僵尸片系列,http://156.238.248.80:8880/play/1393.624576.m3u8
音乐片系列,http://156.238.248.80:8880/play/1394.284288.m3u8
杀手片系列,http://156.238.248.80:8880/play/1395.406797.m3u8
体育片系列,http://156.238.248.80:8880/play/1396.217624.m3u8
西部片系列,http://156.238.248.80:8880/play/1397.976534.m3u8
香港片系列,http://156.238.248.80:8880/play/1398.841265.m3u8
印度片系列,http://156.238.248.80:8880/play/1399.784668.m3u8
热门片系列,http://156.238.248.80:8880/play/1400.764858.m3u8
高分片系列,http://156.238.248.80:8880/play/1401.646705.m3u8
短片系列,http://156.238.248.80:8880/play/1402.680587.m3u8
探案剧专区,http://156.238.248.80:8880/play/1403.423730.m3u8
都市剧专区,http://156.238.248.80:8880/play/1404.372638.m3u8
刑侦剧专区,http://156.238.248.80:8880/play/1405.579850.m3u8
家庭剧专区,http://156.238.248.80:8880/play/1406.185268.m3u8
经典剧专区,http://156.238.248.80:8880/play/1407.929745.m3u8
怀旧剧专区,http://156.238.248.80:8880/play/1408.814829.m3u8
僵尸剧专区,http://156.238.248.80:8880/play/1409.582758.m3u8
抗战剧专区,http://156.238.248.80:8880/play/1410.543462.m3u8
台湾剧专区,http://156.238.248.80:8880/play/1411.482470.m3u8
韩国剧专区,http://156.238.248.80:8880/play/1412.477848.m3u8
美国剧专区,http://156.238.248.80:8880/play/1413.497690.m3u8
英国剧专区,http://156.238.248.80:8880/play/1414.976608.m3u8
校园剧专区,http://156.238.248.80:8880/play/1415.957441.m3u8
谍战剧专区,http://156.238.248.80:8880/play/1416.896205.m3u8
古装剧专区,http://156.238.248.80:8880/play/1417.870188.m3u8
乡村剧专区,http://156.238.248.80:8880/play/1418.958570.m3u8
偶像剧专区,http://156.238.248.80:8880/play/1419.561434.m3u8
爱情剧专区,http://156.238.248.80:8880/play/1420.126217.m3u8
搞笑剧专区,http://156.238.248.80:8880/play/1421.154369.m3u8
武侠剧专区,http://156.238.248.80:8880/play/1422.793534.m3u8
穿越剧专区,http://156.238.248.80:8880/play/1423.482808.m3u8
年代剧专区,http://156.238.248.80:8880/play/1424.256743.m3u8
儿童动漫,#genre#
名侦探柯南,http://156.238.248.80:8880/play/1425.284410.m3u8
火影忍者,http://156.238.248.80:8880/play/1426.342241.m3u8
海贼王,http://156.238.248.80:8880/play/1427.993252.m3u8
精灵宝可梦,http://156.238.248.80:8880/play/1428.791309.m3u8
神奇宝贝,http://156.238.248.80:8880/play/1429.601297.m3u8
数码宝贝,http://156.238.248.80:8880/play/1430.931623.m3u8
宫崎骏,http://156.238.248.80:8880/play/1431.805864.m3u8
钢之炼金术师,http://156.238.248.80:8880/play/1432.876573.m3u8
黑子的篮球,http://156.238.248.80:8880/play/1433.968459.m3u8
瑞克与莫蒂,http://156.238.248.80:8880/play/1434.174303.m3u8
星辰变,http://156.238.248.80:8880/play/1435.622198.m3u8
成龙历险记,http://156.238.248.80:8880/play/1436.675862.m3u8
飞天小女警,http://156.238.248.80:8880/play/1437.914026.m3u8
蜡笔小新,http://156.238.248.80:8880/play/1438.833115.m3u8
樱桃小丸子,http://156.238.248.80:8880/play/1439.695692.m3u8
猫和老鼠,http://156.238.248.80:8880/play/1440.433466.m3u8
七龙珠,http://156.238.248.80:8880/play/1441.619444.m3u8
全职高手,http://156.238.248.80:8880/play/1442.415919.m3u8
哆啦A梦,http://156.238.248.80:8880/play/1443.581095.m3u8
海绵宝宝,http://156.238.248.80:8880/play/1444.482305.m3u8
魔法少女,http://156.238.248.80:8880/play/1445.334080.m3u8
全职猎人,http://156.238.248.80:8880/play/1446.190142.m3u8
四驱兄弟,http://156.238.248.80:8880/play/1447.793851.m3u8
一人之上,http://156.238.248.80:8880/play/1448.441131.m3u8
头文字D,http://156.238.248.80:8880/play/1449.449315.m3u8
网球王子,http://156.238.248.80:8880/play/1450.636443.m3u8
玩具总动员,http://156.238.248.80:8880/play/1451.262753.m3u8
通灵王,http://156.238.248.80:8880/play/1452.659729.m3u8
游戏王,http://156.238.248.80:8880/play/1453.487862.m3u8
男子高中生的日常,http://156.238.248.80:8880/play/1454.855273.m3u8
元气少女缘结神,http://156.238.248.80:8880/play/1455.220572.m3u8
全职法师,http://156.238.248.80:8880/play/1456.991542.m3u8
尸兄,http://156.238.248.80:8880/play/1457.899190.m3u8
大头儿子小头爸爸,http://156.238.248.80:8880/play/1458.127561.m3u8
哪吒传奇,http://156.238.248.80:8880/play/1459.321682.m3u8
龙族,http://156.238.248.80:8880/play/1460.748931.m3u8
间谍过家家,http://156.238.248.80:8880/play/1461.400799.m3u8
罗小黑战记,http://156.238.248.80:8880/play/1462.116454.m3u8
圣斗士星矢,http://156.238.248.80:8880/play/1463.303182.m3u8
葫芦兄弟,http://156.238.248.80:8880/play/1464.776233.m3u8
咒术回战,http://156.238.248.80:8880/play/1465.932480.m3u8
反叛的鲁路修,http://156.238.248.80:8880/play/1466.300314.m3u8
超自然武装当哒当,http://156.238.248.80:8880/play/1467.380365.m3u8
新世纪福音战士,http://156.238.248.80:8880/play/1468.388275.m3u8
足球小将,http://156.238.248.80:8880/play/1469.234300.m3u8
轻羽飞扬,http://156.238.248.80:8880/play/1470.929977.m3u8
虫师,http://156.238.248.80:8880/play/1471.582402.m3u8
魔神英雄传,http://156.238.248.80:8880/play/1472.544115.m3u8
埋堆堆直播1,http://156.238.248.80:8880/play/1473.955526.m3u8
埋堆堆直播2,http://156.238.248.80:8880/play/1474.587013.m3u8
国产动漫系列,http://156.238.248.80:8880/play/1475.208457.m3u8
高清频道,#genre#
北京卫视4K,http://156.238.248.80:8880/play/1476.322989.m3u8
东方卫视4K,http://156.238.248.80:8880/play/1477.597195.m3u8
深圳卫视4K,http://156.238.248.80:8880/play/1478.116146.m3u8
湖南卫视4K,http://156.238.248.80:8880/play/1479.627591.m3u8
湖南卫视4K,http://156.238.248.80:8880/play/1480.695017.m3u8
浙江卫视4K,http://156.238.248.80:8880/play/1481.399571.m3u8
江苏卫视4K,http://156.238.248.80:8880/play/1482.942806.m3u8
苏州4K,http://156.238.248.80:8880/play/1483.458921.m3u8
河北4K,http://156.238.248.80:8880/play/1484.999336.m3u8
河南频道,#genre#
河南卫视,http://156.238.248.80:8880/play/1485.298017.m3u8
河南都市,http://156.238.248.80:8880/play/1486.202632.m3u8
河南民生,http://156.238.248.80:8880/play/1487.859458.m3u8
河南法治,http://156.238.248.80:8880/play/1488.872881.m3u8
河南电视剧,http://156.238.248.80:8880/play/1489.749298.m3u8
河南新闻,http://156.238.248.80:8880/play/1490.827857.m3u8
河南公共,http://156.238.248.80:8880/play/1491.532012.m3u8
河南乡村,http://156.238.248.80:8880/play/1492.628809.m3u8
河南梨园,http://156.238.248.80:8880/play/1493.855801.m3u8
文物宝库,http://156.238.248.80:8880/play/1494.908543.m3u8
武术世界,http://156.238.248.80:8880/play/1495.261617.m3u8
睛彩中原,http://156.238.248.80:8880/play/1496.888057.m3u8
移动戏曲,http://156.238.248.80:8880/play/1497.401889.m3u8
象视界,http://156.238.248.80:8880/play/1498.530457.m3u8
郑州新闻综合,http://156.238.248.80:8880/play/1499.375525.m3u8
开封新闻综合,http://156.238.248.80:8880/play/1500.222250.m3u8
洛阳新闻综合,http://156.238.248.80:8880/play/1501.705091.m3u8
安阳新闻综合,http://156.238.248.80:8880/play/1502.367599.m3u8
鹤壁新闻综合,http://156.238.248.80:8880/play/1503.239602.m3u8
新乡新闻综合,http://156.238.248.80:8880/play/1504.647658.m3u8
焦作新闻综合,http://156.238.248.80:8880/play/1505.136923.m3u8
濮阳新闻综合,http://156.238.248.80:8880/play/1506.775759.m3u8
许昌新闻综合,http://156.238.248.80:8880/play/1507.215836.m3u8
漯河新闻综合,http://156.238.248.80:8880/play/1508.510536.m3u8
三门峡新闻综合,http://156.238.248.80:8880/play/1509.902544.m3u8
南阳新闻综合,http://156.238.248.80:8880/play/1510.507668.m3u8
商丘新闻综合,http://156.238.248.80:8880/play/1511.362764.m3u8
信阳新闻综合,http://156.238.248.80:8880/play/1512.115236.m3u8
周口新闻综合,http://156.238.248.80:8880/play/1513.695153.m3u8
驻马店新闻综合,http://156.238.248.80:8880/play/1514.388279.m3u8
济源新闻综合,http://156.238.248.80:8880/play/1515.956309.m3u8
浙江频道,#genre#
浙江新闻,http://156.238.248.80:8880/play/1516.374492.m3u8
浙江国际,http://156.238.248.80:8880/play/1517.830917.m3u8
浙江少儿,http://156.238.248.80:8880/play/1518.888355.m3u8
浙江教科,http://156.238.248.80:8880/play/1519.372623.m3u8
之江纪录,http://156.238.248.80:8880/play/1520.666870.m3u8
浙江民生,http://156.238.248.80:8880/play/1521.841317.m3u8
浙江经济,http://156.238.248.80:8880/play/1522.854982.m3u8
浙江钱江,http://156.238.248.80:8880/play/1523.895511.m3u8
浙江萧山综合,http://156.238.248.80:8880/play/1524.617696.m3u8
浙江文成新闻综合,http://156.238.248.80:8880/play/1525.613254.m3u8
浙江新昌新闻综合,http://156.238.248.80:8880/play/1526.606126.m3u8
浙江东阳影视生活,http://156.238.248.80:8880/play/1527.299169.m3u8
浙江龙游新闻综合,http://156.238.248.80:8880/play/1528.306765.m3u8
浙江龙游生活娱乐,http://156.238.248.80:8880/play/1529.248417.m3u8
浙江开化国家公园,http://156.238.248.80:8880/play/1530.501150.m3u8
浙江衢江新闻综合,http://156.238.248.80:8880/play/1531.119096.m3u8
浙江青田电视台,http://156.238.248.80:8880/play/1532.158270.m3u8
浙江松阳新闻综合,http://156.238.248.80:8880/play/1533.790765.m3u8
浙江庆元新闻综合,http://156.238.248.80:8880/play/1534.480900.m3u8
浙江青田电视台,http://156.238.248.80:8880/play/1535.555986.m3u8
浙江诸暨新闻综合,http://156.238.248.80:8880/play/1536.215545.m3u8
浙江松阳综合,http://156.238.248.80:8880/play/1537.193112.m3u8
浙江衢江新闻综合,http://156.238.248.80:8880/play/1538.108535.m3u8
江苏频道,#genre#
苏州综合,http://156.238.248.80:8880/play/1539.550041.m3u8
苏州经济,http://156.238.248.80:8880/play/1540.800905.m3u8
苏州生活,http://156.238.248.80:8880/play/1541.745444.m3u8
苏州娱乐,http://156.238.248.80:8880/play/1542.287095.m3u8
苏州资讯,http://156.238.248.80:8880/play/1543.601625.m3u8
苏州4K台,http://156.238.248.80:8880/play/1544.608989.m3u8
镇江综合,http://156.238.248.80:8880/play/1545.278853.m3u8
镇江民生,http://156.238.248.80:8880/play/1546.481205.m3u8
武进综合,http://156.238.248.80:8880/play/1547.729176.m3u8
武进生活,http://156.238.248.80:8880/play/1548.411665.m3u8
无锡综合,http://156.238.248.80:8880/play/1549.447378.m3u8
无锡娱乐,http://156.238.248.80:8880/play/1550.607181.m3u8
无锡都市,http://156.238.248.80:8880/play/1551.801639.m3u8
无锡生活,http://156.238.248.80:8880/play/1552.968039.m3u8
无锡经济,http://156.238.248.80:8880/play/1553.759708.m3u8
宜兴综合,http://156.238.248.80:8880/play/1554.612691.m3u8
泗阳综合,http://156.238.248.80:8880/play/1555.328470.m3u8
泗阳资讯,http://156.238.248.80:8880/play/1556.551459.m3u8
句容综合,http://156.238.248.80:8880/play/1557.990893.m3u8
句容生活,http://156.238.248.80:8880/play/1558.402027.m3u8
句容党建,http://156.238.248.80:8880/play/1559.610061.m3u8
河北频道,#genre#
河北卫视,http://156.238.248.80:8880/play/1560.563001.m3u8
